global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2591.1780734022777	7.574159285554742	6714203.80808074	57.36788888295513	3176.7663229267314	-12.165695993281588	148.00415900094768	10091844.270481426	2809.419988816221	1.8308648118127169	7892840.673560136	3.3520659591340145	2820.6600028190624	2354.957098829511	1.155979	18.033253	0.0578590910999999	0.0300754	-0.1399495731	-0.0880851783	0.0106727506	0.1221972578	0.0757452619	-0.1015564734	0.0915979189	0.1090660501	-0.092723932	0.0222636114	-0.1474855257	0.1257200488	0.1249620846	0.1337220789	0.0851963305	-0.0339206665	-0.0734073588	0.0511796375	-0.004851856	0.033435122	-0.0977959534	-0.0127940625	0.0808729431	-0.0659966803	0.0706860284	0.0437171005	0.0221355332	0.048069216	-0.1365021794	0.1694439736	-0.0330506952	0.0532614692	0.065783003	0.004715684	0.0753768819	0.0120554402	-0.0221862214	-0.1165809552	-0.1405328432	-0.081327491	-0.0566001047	0.0638302561	0.1236685535	0.0565997534	0.0960509366	-0.1168152753	0.1950410559	0.0475217223	0.0479309722	0.096774095	-0.0072062564	-0.1245380501	0.0988486571	-0.1568813531	-0.0872960733	-0.1119179994	-0.0097135181	-0.0363505438	-0.0048537917	0.072884902	0.0128195084	-0.0008534817	-0.0483725952	0.0132910733	0.1401616446	0.1496092894	-0.009569812	-0.0333055692	-0.00847302	-0.0236662519	-0.0434240014	-0.0504715189	-0.0107060651	-0.0395019811	0.0108221639	0.0504819253	-0.1428960961	-0.0620314103	-0.1768326924	-0.1499105272	-0.1888053977	-0.0157477818	-0.0335792409	0.0244186974	0.0822140557	0.0623448069	-0.1274361229	-0.0702438133	0.0944444697	0.1270957087	0.0648293616	-0.0979316564	-0.0529685727	-0.1841308463	-0.0530537358	0.0506775844	-0.0326975774	-0.0236869445	0.0260292279	-0.0660460122	0.0767369652	0.1300177566	-0.0680721223	-0.0020099491	-0.0566260937	-0.0759725755	-0.1006690146	0.0206821263	-0.1791444883	0.0153121399	0.0510690748	0.1191694662	-0.1402544311	-0.0323120887	-0.0059780935	-0.0368101441	0.129605726	0.0833416924	0.004835384	-0.0763617167	0.0413712	0.0054688999999999	2.9908867209999987e-05	0.0017115761894399	5.39639e-05	-0.0081286061	2.91210250321e-09	6.607423712895721e-05	0.107462	0.0216468999999999	0.011548081444	0.0004685882796099	-0.000454877	0.0	0.0	2.06913085129e-07	-0.000231889	-0.0001105219999999	5.377250832099999e-08	1.2215112483999996e-08	0.00036313	0.0003417716999999	1.1680789492088997e-07	1.3186339689999998e-07
2593.914255170006	2.73618176772834	6728391.163174167	7.4866906660489825	3192.3654327799227	15.599109853191294	243.3322282119297	10191197.056408145	2809.194670830964	-0.2253179852573339	7891574.698625087	0.0507681944804241	2821.5036538354857	2407.4341828352526	1.153749	17.998459	0.0169433613999999	0.0103752	-0.0332898989	0.1215894049	0.0728783092	0.0535166437	0.0487516207	0.1066569727	0.0989157598	0.0005767479	0.1559455476	0.1420603973	0.0310543544	0.0977883544	0.0317256153	0.0672022796	-0.1406017181	0.0689682361	-0.0652585115	-0.0850497693	-0.0614493797	0.0968364878	0.0588522895	-0.0142256289	-0.0967294396	-0.0739920041	0.0464478036	-0.0390204103	0.1847495309	-0.0640424861	0.0745976349	-0.0874584372	0.0023072074	-0.0692045268	0.0706448211	-0.024926701	-0.0917038535	0.0779177011	-0.0076733994	0.0493873606	-0.1239932056	0.0603608758	0.070769045	-0.2134494892	0.2200980822	0.0035022942	-0.0671208035	-0.0263533199	0.115823716	-0.0787888908	0.0579488228	0.1222894377	-0.0111217035	0.0373338794	-0.0480737332	-0.0925953427	0.0126250872	-0.0366353623	0.0839974791	0.0821081564	-0.0856860174	-0.0200590883	0.0364396604	-0.0821021416	0.0401581755	0.101486975	0.0648770585	-0.1158728524	-0.0693391869	-0.0905944641	0.0574340405	-0.1886887741	0.0523847733	-0.037610819	-0.0594964616	0.1341546962	0.1051110983	-0.116220007	0.1830803245	-0.0075607676	0.0698644005	0.0419975423	0.0180335833	-0.0920482522	0.040064329	0.0271360355	-0.1122589633	0.0420723744	0.0912451003	0.0201304376	-0.0712288206	0.0325297905	-0.0483037302	-0.0454406236	-0.0342931864	-0.0487947777	0.1141064883	-0.0571721026	0.0864880956	-0.1069009458	-0.1014281879	-0.0578006746	0.1224756788	-0.0007470099	0.0012764309	0.067936026	-0.1812128873	0.0111896309	-0.0989489892	-0.0344502564	0.0112549423	-0.0258326889	-0.0231103883	-0.062837368	-0.0169808294	0.0963736898	0.0259211932	-0.029529097	-0.0627070948	0.0816496581	0.0	-0.0816496581	0.0358947	-0.0054764999999999	2.9992052249999947e-05	0.00128842948809	5.30075e-05	-9.564000000000032e-07	2.8097950562499997e-09	9.147009600000062e-13	0.107468	5.999999999992123e-06	0.011549371024	3.5999999999905474e-11	-0.000454877	0.0	0.0	2.06913085129e-07	-7.373689999999998e-05	0.0001581521	5.437130421609997e-09	2.501208673441e-08	0.000292084	-7.104599999999996e-05	5.0475341159999944e-09	8.531306305600003e-08
2584.625677944218	-9.28857722578823	6680289.895088607	86.27766687943179	3179.9260891114022	-12.43934366852045	154.73727090355982	10111929.932211338	2809.372787266629	0.178116435665288	7892575.457834268	0.0317254646541066	2822.4624826346057	2378.519313258952	1.0458	16.314457	0.0419800483999999	0.0221246	-0.0400355783	0.0522184181	0.0691465986	-0.1030683315	0.0727450345	0.1158699327	-0.0552329808	-0.0116138072	0.0352023307	0.0105198005	0.0596995954	0.0491956378	0.0082707806	-0.0029108765	-0.04232684	0.108501313	-0.0801248082	0.021425758	0.0322513039	-0.0220998399	-0.0702728858	-0.107912909	0.0619702647	0.0182184755	-0.0169890712	-0.0311551846	0.0863690966	0.0461177365	-0.0459223432	0.0780484309	0.0591868652	-0.1411270851	0.1430844007	0.0740371006	-0.0750831369	-0.0646364469	0.056354581	0.0647352027	0.0028567127	0.0536531896	0.1074330806	0.0455249528	0.025746841	-0.0751047933	-0.1224178105	-0.0161187208	0.0164099448	0.1547122994	-0.0031070489	-0.0035915791	0.0709007027	-0.005061482	-0.028069022	-0.0335042126	0.0352401025	0.029832433	0.0474433644	0.1349919609	0.015229894	-0.0090112319	0.0982820444	-0.0188014693	0.0091144333	0.003037613	0.0207878219	0.0019967961	0.1455353124	-0.0482544988	0.0588446814	0.0282666119	0.094222039	0.0196324672	0.077921998	-0.0386854761	0.0552590497	0.0545992851	-0.0371290372	0.0461658623	-0.0504718194	-0.135736623	-0.0414901016	-0.0709875238	0.072587257	-0.1569468063	0.0760130407	-0.0412747946	0.0081698646	-0.1238496221	-0.0429611613	0.0950264423	-0.0512608522	0.1789726686	0.1164936009	-0.0369781754	0.1287625908	0.0809551829	-0.0183971082	-0.0512860403	-0.0839638427	0.0427349018	-0.0267247323	0.0208129104	0.0045671417	0.0075684551	-0.0857671144	0.0567267471	-0.0660143347	-0.0446117567	-0.021369662	-0.1329537736	0.026617526	-0.1367088398	-0.1555144505	0.1064828277	0.0813474954	0.0873997917	0.0656858278	0.0799218096	-0.004835384	-0.0866153656	0.0359049	1.0199999999994935e-05	1.0403999999989668e-10	0.0012891618440099	6.92509e-05	1.62434e-05	4.79568715081e-09	2.6384804356000005e-10	0.0944705	-0.0129974999999999	0.0089246753702499	0.0001689350062499	-0.000272733	0.000182144	3.3176436736000016e-08	7.438328928899999e-08	-0.000231889	-0.0001581521	5.377250832099999e-08	2.501208673441e-08	0.00053091	0.0002388259999999	5.7037858276e-08	2.818654281e-07
2587.64526868261	3.019590738392253	6695908.036535498	9.117928227384272	3182.5510797738752	2.62499066247301	6.890575978070493	10128631.37536986	2812.9977274471903	3.624940180561225	7912956.214623057	13.140191312647248	2824.293876176874	2378.319986891197	1.054543	16.450853	0.0441618367	0.0265609	0.0213600102	0.010141748	0.1235614233	0.0782815132	0.0321266762	0.0131667988	0.0986758007	-0.1017937984	-0.0761655984	0.062464575	0.0377403006	-0.0300753307	-0.0113458283	0.0472677399	0.0175796755	0.1757898833	0.1126148087	0.0189950771	-0.0595802438	0.1046710878	0.0850784989	0.069552655	0.0668300615	0.0057554805	0.1218492317	0.0734594575	-0.0088939492	-0.1038575012	-0.0219203971	0.0136310794	-0.0071611287	0.0204205765	-0.1489287375	0.1765089919	0.1565703613	0.1070847175	0.0837696929	-0.1146574676	-0.0221669953	0.0983498438	0.029695818	0.1453770998	0.0616454841	0.0378772118	-0.0087948332	-0.1139281569	0.0296778279	-0.1414140954	0.1066971038	-0.030809164	-0.0439165596	0.0277120357	0.0500976898	0.0113435406	-0.0115042609	-0.011289675	0.1731425	0.0042701258	0.1351911143	0.0872682161	-0.0545188254	0.0113671202	0.093843979	0.0261122924	-0.1536408408	0.0547930311	0.0095314267	0.0508636129	-0.0793341424	-0.0258853808	0.1084998839	0.0687331915	0.068103977	0.0676247052	0.0721301236	-0.0637112375	-0.2044807032	0.0675567753	-0.0606406642	-0.0051801167	0.0786466217	0.0343191519	-0.1555907183	-0.0145735316	-0.1625486792	0.0132350566	-0.1898899753	-0.0524722011	-0.1122682726	-0.044549238	-0.0275110766	-0.2128809372	-0.0260710607	-0.1037751876	-0.0739325136	0.0211555835	0.1500618911	-0.0315064874	0.0046528249	0.0708131932	0.0268233436	0.0958552902	0.0050449672	-0.0193750673	-0.0762008803	-0.0169582718	0.0277197395	-0.0323572869	0.0807437254	0.0287721163	0.0535626909	0.037531845	0.1163394365	-0.0056150438	0.0086538957	-0.0327671769	-0.0371304262	0.0781589047	-0.0096622851	-0.0912392418	0.0359125	7.600000000003437e-06	5.7760000000052244e-11	0.00128970765625	4.54642e-05	-2.37867e-05	2.0669934816399996e-09	5.6580709689e-10	0.10502	0.0105495	0.0110292004	0.00011129195025	-0.00057383	-0.000301097	9.065940340900001e-08	3.292808689e-07	-0.000231889	0.0	5.377250832099999e-08	0.0	0.000160388	-0.000370522	1.37286552484e-07	2.5724310544e-08
2584.819449947842	-2.8258187347682906	6681291.588828663	7.985251521767463	3200.682772033195	18.131692259319607	328.75826418667054	10244370.207190096	2810.1049665976498	-2.8927608495405366	7896689.923296778	8.368065332634487	2824.1405284579064	2365.128928357049	1.063917	16.597084	0.0452752358	0.0296627	0.1118396195	-0.0358402942	-0.0112435877	-0.0007098713	-0.1323869009	-0.0353071142	0.0002655756	-0.0426594725	0.0051019754	-0.0849191067	0.0037991109	0.0015295232	-0.0320802808	-0.0911786064	0.0008141137	-0.0383929769	-0.0279911577	0.005482528	0.177265739	-0.0879994374	0.0876507264	-0.0694985935	0.0599995929	-0.013144492	-0.0233930535	0.1597356328	-0.0030935453	-0.0041938591	-0.1065958729	-0.0445569129	-0.088955189	-0.235609737	0.0081364496	-0.0358700213	0.0451264142	-0.0550188261	-0.160675297	0.0877457823	-0.0406305629	-0.119901071	-0.1884953885	0.0277169109	0.0098786458	-0.0104686102	0.0658283146	0.1277587621	0.0586974961	-0.0406198527	0.0142967071	-0.1007886037	0.0802782773	-0.0114733665	-0.0357765397	0.0378530891	-0.0056324404	0.0821173099	-0.0413850041	-0.1040757443	0.0253537701	-0.0112609721	0.0201218553	-0.1422975869	-0.0692682859	0.137248837	0.0371909716	-0.0853519549	-0.0224166016	0.0258266532	-0.0555489701	-0.1162780763	-0.1029060741	0.060916097	0.0733501563	0.0508811722	0.0270143078	0.0868507811	0.0755692306	0.0476905795	-0.1003259271	0.0198444157	-0.132901105	-0.0110131295	0.1077885837	0.0136911225	0.0451540123	-0.0149175271	-0.0328352117	0.0631064438	-0.028115917	0.152118329	-0.0222485532	0.0191972583	0.0088603837	-0.0074154037	0.0916227285	-0.0541751407	0.0547429751	0.1162149987	0.0669494221	-0.0251404125	0.0707912549	-0.1320630533	-0.0429444224	0.1039916914	-0.1043961291	0.128098443	0.0539291829	0.0765253996	-0.0560617909	-0.0052477867	-0.0436468929	0.080251133	0.0431823603	-0.0551647012	-0.1341805485	0.0541521888	0.0251746144	0.0763617167	-0.0144722352	-0.0955030384	0.0359134	8.999999999981245e-07	8.099999999966241e-13	0.0012897722995599	0.00615125	0.0061057857999999	3.78378765625e-05	3.728062023548163e-05	0.133191	0.028171	0.017739842481	0.000793605241	-0.000454877	0.0001189529999999	1.4149816208999997e-08	2.06913085129e-07	-0.000231889	0.0	5.377250832099999e-08	0.0	0.000261386	0.000100998	1.0200596004000002e-08	6.832264099600001e-08
2579.233637250148	-5.585812697693655	6652446.155522629	31.201303493715663	3168.307092286298	-32.37567974689682	1048.184639073625	10038169.831031656	2806.522230155548	-3.5827364421015773	7876567.028357272	12.836000413562669	2817.446380459591	2346.6419378711203	0.959118	14.96223	0.0675061289	0.0397285	0.0786799713	-0.1236119752	-0.0123382144	-0.0505096023	-0.0195710752	-0.0987307043	-0.1348804096	-0.0620523542	0.0189905861	-0.0062265505	1.89547e-05	0.0638410084	-0.0235806023	-0.0958947365	0.0588889128	0.0324906268	0.0712786727	0.0487314215	0.1130815459	-0.1608493162	0.0037209396	0.1222115732	-0.1207047089	0.0279513857	-0.012866625	-0.0775872094	-0.0653842539	-0.0307311473	0.0123848722	0.0162628565	-0.0614105716	0.0262404947	-0.0972171956	-0.0329115891	0.0592179463	0.1088736858	-0.0480875608	-0.0168635037	0.0100642176	-0.1626870727	0.044054428	-0.076136069	-0.0029505866	-0.0839175867	-0.0425567759	-0.0175927434	-0.1324316915	0.0385913456	-0.0570474793	-0.0629760141	-0.0328060803	-0.0091880402	-0.004727122	-0.046298441	0.0214553174	0.0894145288	-0.0630698707	-0.0385970935	0.0924320727	0.0427495482	0.0369400083	0.0328349563	-0.0296085066	-0.1004386044	-0.0089854023	-0.0525433445	0.1006267112	-0.0643760053	-0.0483221785	0.019332426	-0.0887782461	-0.0071204279	-0.0445914862	-0.0354297575	-0.0004860378	-0.0038201496	0.0113106959	-0.0108661961	0.1639335527	0.105409632	-0.0615741957	0.0041310144	-0.0529141155	0.1024249449	-0.0838788859	-0.108787519	-0.010227897	0.0180231824	0.0589459643	-0.0951804106	-0.012353796	-0.0932539377	0.1481151609	0.0233677475	0.0573086412	0.0358905882	-0.0275199983	0.0627217912	0.0682556263	-0.0051506179	0.03820349	-0.0455708176	-0.0708161356	-0.0131836131	0.0621851418	0.043564952	0.0266556931	-0.0697642037	0.1453690616	-0.0407752615	0.0217862829	-0.0013697504	0.0217850908	-0.0241977336	-0.0197346782	0.1071413265	-0.0538836546	0.074531034	-0.0192567962	-0.0993899282	0.0415377	0.0056242999999999	3.1632750489999984e-05	0.0017253805212899	5.60711e-05	-0.0060951789	3.14396825521e-09	3.71512058230052e-05	0.0980053	-0.0351857	0.00960503882809	0.00123803348449	-0.000315174	0.000139703	1.9516928209000012e-08	9.9334650276e-08	-0.000231889	0.0	5.377250832099999e-08	0.0	0.000533702	0.000272316	7.415600385600004e-08	2.848378248040001e-07
2589.2015798702973	9.967942620149188	6703964.821202843	99.35988007858666	3172.0737720513457	3.766679765047684	14.187876452419674	10062052.015336052	2809.764976612502	3.2427464569536824	7894779.223798254	10.51540458408566	2819.6061308786284	2348.373674044876	1.111297	17.336216	0.0483057289	0.0252206	-0.0746792549	-0.0955724484	-0.1197475414	0.1301460224	0.0389720051	-0.1552823012	0.0376735422	0.1200579305	-0.0228146558	2.7736e-06	-0.0257321471	0.0460418166	0.0763913924	0.0847652261	0.0846889771	-0.0797520786	0.1444122586	0.0445708832	-0.0370054954	-0.0141134037	0.0224160421	-0.0065778715	-0.0481209246	-0.0662397665	-0.0346138208	-0.0520519205	-0.1133473713	-0.0166449274	-0.0057237214	0.0637254354	-0.1829388777	0.0622542105	-0.0861853477	0.0493493287	-0.1473282724	0.0368868762	0.037906473	-0.0865224081	0.2068727547	0.1329268938	-0.0382898254	-0.0481635519	-0.0351218462	-0.0592740353	-0.0334236165	0.0647625003	0.0995856836	-0.0091656459	0.0289671656	-0.0533170464	-0.1139160076	-0.0357200662	0.1727460724	-0.090320395	-0.085794505	-0.0576839158	-0.0375694587	-0.1245067356	-0.0167129849	0.0968352086	-0.0654354288	0.0964816338	0.0693305937	-0.0711193228	0.0451945815	-0.0800112439	-0.0066851451	-0.0369749918	0.0015440199	0.0678576617	0.0559982862	-0.0018157926	0.077550364	-0.0197521974	-0.045629628	-0.0927976442	0.0272412557	0.0125934912	-0.0392046006	-0.0917367367	-0.0200516414	0.0458829139	-0.0315958961	0.1593072293	-0.0167642514	-0.0278407239	0.0024448522	-0.0875740876	0.0456477422	-0.0883111077	0.0571045255	-0.0248818873	0.0153363734	-0.0659771005	-0.1439084142	-0.0581453662	-0.0414535215	0.0380531673	0.0737857631	0.0162472154	0.1319436005	0.0238401312	-0.0983089217	0.0710630096	0.1883634595	0.0592389517	-0.0330299186	0.0173159113	0.0074476253	-0.0082624892	-0.0529305684	0.0795225611	-0.0745120309	0.02722826	-0.0212706746	0.0764893209	-0.0550974785	0.0726676594	-0.0240075741	-0.1028845713	0.0532782	0.0117405	0.00013783934025	0.00283856659524	0.0112976	0.0112415289	0.00012763576576	0.0001263719720095	0.115713	0.0177076999999999	0.0133894983689999	0.0003135626392899	-0.000454877	-0.000139703	1.9516928209000012e-08	2.06913085129e-07	-0.000231889	0.0	5.377250832099999e-08	0.0	0.000521085	-1.2617000000000032e-05	1.5918868900000078e-10	2.71529577225e-07
2589.5023016576647	0.3007217873673653	6705522.170290343	0.0904335933974228	3181.7247711074688	9.650999056123055	93.1417827812881	10123372.519078877	2808.910628564891	-0.8543480476109835	7889978.91926481	0.7299105864566993	2819.4348432896136	2372.9418858250506	1.071528	16.715818	0.0260603	0.0132811	-0.118485856	0.0608655743	-0.0925703154	-0.0195674859	0.0459040385	0.0331559775	0.0146914765	0.1344789793	0.0526388336	-0.0528206786	-0.0483861583	0.0388989809	0.0302199278	0.0495333209	0.0162831917	-0.0541316496	-0.1018796976	-0.0276476976	-0.0388688448	-0.0673085772	-0.0062929047	-0.1626948899	0.0532673083	-0.0300646776	-0.0053193066	0.0479123162	0.1287237685	-0.1761421597	-0.1911086869	-0.0527826901	0.0252296173	-0.1015976832	-0.0771252651	0.0149130022	-0.0518646383	0.020064972	0.0876720955	-0.0415645801	-0.0136346766	0.034707726	-0.1154125128	-0.0526157437	0.026112724	0.068475907	0.0668855771	-0.0648067863	-0.1124262752	-0.0522369011	0.1009314579	0.0688738289	-0.0936137821	-0.0397218985	-0.0323821507	-0.0567124763	-0.0071018937	-0.0851365101	-0.0529292023	0.0154098583	-0.0694269885	-0.1511465843	-0.0980157133	-0.0309583351	-0.1268301017	0.0437508873	-0.0033388518	0.0471504287	0.0053812772	-0.0065261045	0.0202837728	-0.0669906815	-0.0507189237	-0.0191150439	0.0982984668	0.1430188322	-0.0280944063	-0.0952681642	0.0714449404	0.1105292312	0.0373744014	-0.1163705849	-0.0889433378	0.0736504793	0.106947001	0.015904163	-0.1426290747	-0.0764962794	-0.0458837573	-0.0743930401	-0.1220832238	0.0559519607	-0.0678120216	-0.0616785628	0.0381922188	0.0185635038	0.0616944158	-0.1157050482	-0.1077182269	-0.0347882058	-0.0123869527	-0.0156094459	-0.0126983636	-0.0215782744	-0.116984677	0.0017830256	0.1106602701	0.1111530622	0.0485253019	0.1277794697	-0.0306048604	-0.0431996312	0.02654094	0.1074627099	7.1953e-06	0.0257846757	-0.0006904656	0.1169239804	0.0715940854	0.0707724105	-0.0287162347	-0.105973176	0.0499744	-0.0033037999999999	1.091509443999997e-05	0.00249744065536	0.0195815	0.0082839	0.00038343514225	6.862299921000003e-05	0.115711	-2.000000000002e-06	0.0133890355209999	4.000000000008001e-12	-0.000595928	-0.000141051	1.9895384601e-08	3.55130181184e-07	-0.000231889	0.0	5.377250832099999e-08	0.0	0.000669446	0.0001483609999999	2.201098632099999e-08	4.48157946916e-07
2585.2211985271274	-4.281103130537304	6683368.645314037	18.3278440142963	3194.79785655982	13.07308545235128	170.90556324447866	10206733.34427922	2811.333872824081	2.4232442591901417	7903598.144488046	5.872112739697979	2825.167108893907	2374.82735776117	1.007482	15.7167	0.0526706499999999	0.0296323	-0.0440830726	0.0510627186	0.0044694201	-0.0959419671	-0.0010119269	0.0989680642	-0.0960425246	0.0853480696	-0.0459395175	0.0755271525	-0.0180422377	-0.0350275695	0.0205975867	-0.0095832194	-0.0182806166	0.0076221373	0.0140789204	-0.1353971309	-0.0327702203	-0.1021990427	-0.021416208	0.0235965782	0.0109787978	-0.1123205362	0.0564309869	0.0288432089	-0.0701047811	0.2263076351	-0.0746533578	0.07448006	0.1282733867	0.0023420081	-0.0063077499	-0.1116415495	-0.0369432567	0.0859345086	-0.0202952102	-0.0530621106	-0.0634123765	0.0925249817	0.048509953	0.0065465938	0.0338536065	0.0407568657	-0.0888567845	0.1277666218	-0.0349776705	-0.0167936249	-0.1962172546	0.1280846591	-0.0595598257	0.1132992597	-0.0769789057	0.0497921863	0.0036139091	-0.0179510661	-0.0688522554	0.114888537	-0.0593620555	0.0899752809	0.018188747	-0.0234743777	-0.0757769437	-0.0329755871	0.0370260347	-0.1306400545	-0.0403933657	0.0435531485	-0.0172551846	0.0309032242	0.012950229	-0.1843340886	-0.0518537106	0.0569913538	0.007166271	0.0470098732	0.033048476	0.0992284548	-0.0023798452	-0.1457410301	0.1386716508	0.0508434526	0.0086845955	-0.1488005828	-0.0111653021	-0.0602473878	0.0932694192	0.1202557595	0.1676077267	-0.1601710064	0.1782129886	-0.1205872902	-0.0079590962	0.0116292932	0.0843965977	0.057092439	-0.1149129633	-0.0445063977	-0.0435385775	0.0013616195	-0.0282558747	-0.0212095343	-0.0975488052	0.03332346	0.1875218773	0.0060531608	0.1327433021	-0.0429368199	-0.0529964696	0.1235879083	-0.0911362269	-0.0018600548	0.0504038667	0.1159790167	0.0661280369	0.0317513016	-0.2412525986	0.0688461184	-0.0333745172	-0.108643553	0.064026	0.0140515999999999	0.0001974474625599	0.004099328676	0.0175972	-0.0019843	0.00030966144784	3.9374464900000056e-06	0.0932756	-0.0224353999999999	0.00870033755536	0.0005033471731599	-0.000579625	1.6303000000000064e-05	2.6578780900000206e-10	3.35965140625e-07	-0.000231889	0.0	5.377250832099999e-08	0.0	0.000401762	-0.0002676839999999	7.1654723856e-08	1.61412704644e-07
2594.688395505809	9.467196978681386	6732407.869772509	89.62781863315396	3187.640688060392	-7.157168499427826	51.22506092920195	10161053.15617813	2816.5256267949144	5.191753970833361	7932816.606392485	26.954309293663968	2825.971922000175	2387.9791871697494	1.133236	17.678455	0.040266	0.0190084	0.0281441005	0.0903295453	0.0739115152	0.13174808	0.0024698348	0.0386268758	0.1418977125	-0.0574610939	-0.0933690716	0.0691991644	-0.0320483679	-0.1215046054	0.0037097715	0.1048536937	-0.0472825317	0.1096451219	0.1962772601	-0.1585427514	-0.0239045734	-0.0626266106	-0.1850843658	-0.0338683606	0.2055994423	-0.0924419011	-0.0365646145	0.0255911442	-0.0627321078	-0.0448745065	0.0056148272	-0.1839699762	-0.0881837332	0.1036052293	-0.1306530958	0.0218502374	0.0319211323	-0.05568178	-0.0738256332	0.0719426805	-0.1263464759	0.0441614241	0.0953126266	0.0764592466	0.0139971225	0.089911179	0.0290653872	0.0608653149	0.0733639733	0.0601031144	-0.0889581238	-0.0330708244	-0.0801379338	0.1140675771	-0.0747185072	0.0740348221	-0.029536659	-0.0374357503	0.1826970107	0.0219949547	-0.0009974372	0.1336794391	-0.0586537359	0.1618430846	-0.0176715594	-0.0010556364	-0.1808603324	0.0325726563	0.0311764407	0.1500409461	-0.0410877982	0.1230761813	-0.059231823	-0.0898349133	0.1693539541	0.0033307308	-0.0221051614	-0.1410124094	0.1668274011	-0.0063326253	0.0087639917	0.0796678106	0.0120495633	0.077242298	-0.0266502829	-0.1298477557	-0.1227159429	0.0228818252	0.0875738216	0.1054388159	0.0689537295	0.0666596472	0.0287723245	0.0219859058	0.0343598205	-0.072152561	-0.1137027927	0.0365737633	0.1357667082	-0.0271082135	-0.053178277	0.0017363702	0.1503718673	-0.0643783489	-0.0373531147	0.0069221537	0.2053393495	0.0095155006	0.0611852447	-0.0007504448	0.0296413521	-0.0401738722	0.0649206474	0.045277793	-0.08296975	-0.0254310389	0.1077499365	0.0717883812	-0.1203044942	0.0668896282	-0.0379742494	-0.1108851636	0.0665936	0.0025676	6.592569760000017e-06	0.00443470756096	0.0136298	-0.0039674	0.0001857714480399	1.574026276000001e-05	0.0969314	0.0036558	0.00939569630596	1.3364873640000003e-05	-0.000855541	-0.000275916	7.612963905600004e-08	7.31950402681e-07	-0.000425263	-0.000193374	1.80848619169e-07	3.7393503876000006e-08	0.000269548	-0.000132214	1.7480541796000005e-08	7.265612430399999e-08
